sample_id,source_row,source_text_hash,occurred_at,channel,source_product,source_status,category,product,sentiment,urgency,risk,pii_present,prompt_injection,exfiltration_request,unauthorized_data_access,external_exfiltration,fraud_signal,regulatory_violation,reputational_risk,immediate_escalation,priority,generation_disposition,policy_ids,rationale,reviewer,review_status,schema_version,reviewed_at,data_class,derived_from,hash_scheme
REC-2026-00563,377,e2cf597aaf742f87b576a5a3754e240794986466ec1bc14f48110403a8f0af2b,2026-01-20,SAC,Conta Corrente,Aberta,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Débito comercial não reconhecido não pode ser contestado no canal.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00172,378,5ad1460783cd7986ee71e37305ee32e73e94c542b830374fa1ad1ac7c45733f3,2026-01-21,Banco Central,,Aberta,Cobrança Indevida,Não Identificado,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifas recorrentes geraram negativação e ampla escalada externa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00299,379,a111190789a752975674fb632da43c798f741d14708774f9ea6332737b0cbafb,2026-01-21,Ouvidoria,Conta Corrente,Resolvida,Produto/Serviço,Conta Corrente,Neutro,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Aplicativo não fornece histórico necessário de extratos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00325,380,8825ced226f0eb43bbdc0478822c9a42c6ce3c16dfc06cb8bc9f52d369622c1d,2026-01-21,Ouvidoria,,Aberta,Atendimento,Não Identificado,Crítico,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Canais de atendimento falham após longas esperas repetidas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00420,381,f2b071080c0ba90d5fadc2275aaeaf5aa69b53dff3c603237c02d09131f85eb5,2026-01-22,Banco Central,Investimentos,Aberta,Produto/Serviço,Investimentos,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Plataforma instável exibe dados defasados em mercado volátil.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00238,382,1d1db0428aed1fea65bb01db61d3c6df3a164ea6000cc2af558ee054aac3a93e,2026-01-22,SAC,Conta Corrente,Aberta,Fraude/Segurança,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Transferência não reconhecida indica possível comprometimento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00543,383,ecf13cf02e58b38918ff05f30a31519fc726535a2489b1f148140c2d4ac3033b,2026-01-23,Ouvidoria,Cartão de Crédito,Aberta,Cobrança Indevida,Cartão de Crédito,Crítico,Alta,Alto,true,false,false,false,false,false,false,false,true,70,priority_requested,POL-SAC-001@2.0,Anuidade indevida persiste após numerosas tentativas e ameaça crédito.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00520,384,d118d16befe1065cffbfd6d69b37e08f990eedba0a8f26ee8a06d1acafbbd64a,2026-01-24,Banco Central,Investimentos,Resolvida,Fraude/Segurança,Investimentos,Negativo,Crítica,Crítico,true,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Aplicações elevadas não autorizadas indicam falha de segurança.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00309,385,81ae4476813a6a93bdd718c6f7fb7610c3610fbd15dba07a48a0ff21692f9441,2026-01-24,Ouvidoria,Conta Corrente,Aberta,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Saldo alterado sem movimentação reconhecida ameaça pagamento essencial.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00335,386,2a720d241107e3a9d33195ef5f1d3961f968779c0ee16eee07231a934edd88b3,2026-01-24,Redes Sociais,Seguros,Aberta,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Pretexto de falha tenta extrair integralmente instruções internas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00501,387,69bd4332cc4f51a24ae0aa87d0a653272a42fe2d2f483604fb9241808d64bdf0,2026-01-25,Banco Central,Empréstimo,Em análise,Cobrança Indevida,Empréstimo,Neutro,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Desconto de empréstimo excede parcela contratada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00178,388,cbd4141b527669a896b48f8176389148e859b3463306328995fc6b200ac24b4e,2026-01-25,Ouvidoria,Conta Corrente,Em análise,Cobrança Indevida,Conta Corrente,Neutro,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Tarifas duplicadas contrariam isenção do pacote.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00567,389,0596b555af026765244e8c05d389b4d231ceb9d8d859a300d9b1cddde39f0bb8,2026-01-25,Ouvidoria,,Aberta,Fraude/Segurança,Não Identificado,Crítico,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Dívida elevada não reconhecida causou negativação e vulnerabilidade.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00297,390,f6f8baad45c7769f5523b44d0a642b07c87c1b8456bd30a69710e37ac5e37686,2026-01-25,SAC,Conta Corrente,Em análise,Cancelamento,Conta Corrente,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Processo de encerramento permanece bloqueado por entraves repetidos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00290,391,9c3c712f1b27b9707d943630952dea6c01d8fc0749244d37e28957162ecfa468,2026-01-25,SAC,Seguros,Aberta,Cancelamento,Seguros,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Seguro continua ativo e cobrado após dois cancelamentos confirmados.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00606,392,6995b0d425dbd0a4fac3f94659e735e025e67d9871e6f7d51eafa513882076ae,2026-01-26,Banco Central,Seguros,Aberta,Fraude/Segurança,Seguros,Neutro,Crítica,Crítico,true,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Renovação após cancelamento indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00438,393,3811f8896ef645653c05ce27f6c716cae72d98c4ac625e685e692ee412a58f4b,2026-01-26,Ouvidoria,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Neutro,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Serviço agregado não autorizado indica contratação indevida.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00372,394,2f439d1513fd0015cae4abb3e937bdd3b28b434255618d082539611c29069fba,2026-01-27,Ouvidoria,,Aberta,Atendimento,Não Identificado,Negativo,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Atendimento repetido falha e cliente anuncia reclamação regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00160,395,fe5044bb844df35ad24af1094af1a2886124c6def8f8114761bd1eb47dc87fa6,2026-01-29,Ouvidoria,Cartão de Crédito,Aberta,Produto/Serviço,Cartão de Crédito,Neutro,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Análise de aumento de limite excedeu o prazo informado.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00227,396,11e71c8b26b436f64183fc43495df51135257d5e771dfdf8c31986ed3e33c2de,2026-01-29,Ouvidoria,,Em análise,Fraude/Segurança,Seguros,Negativo,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Seguro reincidente e não contratado indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00512,397,71b357a0486044aeb0e602f69986627dcaa256a020f56cf9b397e6d3a14a4de4,2026-01-29,Ouvidoria,Seguros,Em análise,Fraude/Segurança,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Cobertura adicional não solicitada indica contratação não autorizada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00415,398,356fc2aef495db333ff1b1c6730e22dacb3ef53a5e1e36e60defd7ab7a1daf5d,2026-01-29,Redes Sociais,,Aberta,Fraude/Segurança,Não Identificado,Crítico,Crítica,Crítico,true,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Três transações não autorizadas indicam invasão e perda elevada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00390,399,dcc96094fb416ea86ecb6119181cb721d327652b579ec7705e9c972aa974fb05,2026-01-30,Banco Central,Cartão de Crédito,Em análise,Atendimento,Cartão de Crédito,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Atendimento falha pela quinta vez em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00616,400,299659e9a94fc11bb0312e611748618cee8e50d49514b8eccdddf34a4f52bd77,2026-01-30,SAC,Empréstimo,Em análise,Cobrança Indevida,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Descontos elevados persistem após quitação e ampla escalada externa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00240,401,6c544a5812f2839f58ee98098be55fa6f4df0a113f435c1694aa91841ed0cfcc,2026-01-31,Banco Central,Empréstimo,Em análise,Cobrança Indevida,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Parcela quitada volta a ser cobrada e causa negativação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00463,402,2b9d533aa16c0dc8de28a35f634a8c6e26b36be27e76152b1d3bd9d10a7140f5,2026-01-31,Ouvidoria,Conta Corrente,Resolvida,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Transferências não reconhecidas com forte impacto financeiro e desespero.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00621,403,362ca6827cec4c200884d7b7ad829bd3442282df5cc30a5c2c8509feb4e5254b,2026-01-31,SAC,,Em análise,Fraude/Segurança,Não Identificado,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Compras e transferência não autorizadas com ameaça regulatória e pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00252,404,62cd2ddc58f2c4ce08a571183108870f3ed5c2416399cc93892648f173e0aaa1,2026-01-31,SAC,Cartão de Crédito,Aberta,Produto/Serviço,Cartão de Crédito,Negativo,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio recorrente do cartão com escalada regulatória e midiática.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00425,405,4f431482ded92ff78399c362731666d9bb3b1ec20f0b980fa50f4ecc89ae0e7f,2026-02-01,Banco Central,Empréstimo,Aberta,Atendimento,Empréstimo,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Falha no fluxo de renegociação recebida por canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00416,406,8bacbe3705f031e226a582ae34f8cef274b354537d51d66a61f5c8161afc8114,2026-02-01,Ouvidoria,Cartão de Crédito,Em análise,Cobrança Indevida,Cartão de Crédito,Neutro,Média,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Anuidade cobrada durante período contratual de isenção.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00572,407,64d9aab7d4bbeba46c6beeec00684f4cadf209a0e82e4b30a4f9741db7abb07a,2026-02-01,SAC,,Aberta,Atendimento,Não Identificado,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Falhas combinadas no aplicativo central e agência.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00251,408,c6b83c39fa8afa43d1244d4a8b549afaedcac07656d1c80cb2562409d1e4c98f,2026-02-01,SAC,Cartão de Crédito,Aberta,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Ameaça grave de violência associada a débito indevido elevado.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00422,409,13b0c106c2c03eebcf6047f7d579fb8c68e158998e9815f882f1925019a4cf6f,2026-02-02,Redes Sociais,,Aberta,Atendimento,Não Identificado,Negativo,Alta,Alto,false,false,false,false,false,false,false,true,true,70,priority_requested,POL-SAC-001@2.0,Falha persistente em vários canais divulgada em rede social.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00401,410,cf265fbda2a3cd64f6251abf4a85dc395bbac535cad1656e9eb1c0726f17b6dd,2026-02-03,Ouvidoria,Conta Corrente,Resolvida,Outros,Não Identificado,Neutro,Crítica,Crítico,false,false,true,true,true,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Solicitação maliciosa de dados sensíveis para destino externo explícito.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00421,411,ede51676d880bd9cc6038b6cba8b93e27e8bb63a4b46787a3a2cfd1737958006,2026-02-03,Ouvidoria,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Débito recorrente não contratado após várias tentativas e escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00587,412,2b87855020687303dc156fcef20d065a817e2272e9f846d623aa8d8a5a54e8a2,2026-02-03,Ouvidoria,Investimentos,Aberta,Cobrança Indevida,Investimentos,Crítico,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Taxas não informadas de alto valor afetam pessoa financeiramente vulnerável.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00381,413,877048800d707d1ce6c6ec3f04798d82cfcaa55493c615c08a2ded6399777d3b,2026-02-03,Redes Sociais,Empréstimo,Aberta,Atendimento,Empréstimo,Neutro,Média,Alto,false,false,false,false,false,false,false,true,true,70,priority_requested,POL-SAC-001@2.0,Retorno prometido não ocorreu após atendimento sem solução.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00554,414,fcf1c9ab176423f2b4bb8a81bd58137e796c56151daa25ffce267b97c6c70079,2026-02-03,Redes Sociais,Seguros,Resolvida,Produto/Serviço,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Negativa de cobertura contestada com alegação de oferta enganosa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00328,415,4a4b4f6e6e2ffbf1cba12473266b53e1b1f16ac3b56befb337ed1d608e01f2d6,2026-02-03,Redes Sociais,Cartão de Crédito,Resolvida,Fraude/Segurança,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Clonagem com compras elevadas e demora na contestação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00408,416,7cca34d6b234296781e27523a4f2f4b1c6eab00c1cc12ffecc03f9aa867ee543,2026-02-03,SAC,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Juros sobre valor quitado com negativação e escalada pública e regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00307,417,e1d9944772149762325ccb813cb3b129f49d8c205b14f0cab4a41604485f69f4,2026-02-04,Banco Central,,Resolvida,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifa recorrente sem explicação recebida por canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00248,418,22b4505f2c14626daef3c1239d07142fc52f47a974c0fddb799c57477b7409e8,2026-02-04,Banco Central,Seguros,Aberta,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,true,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Tentativa de desativar controles e obter dados pessoais de terceiros.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00636,419,5585a73af7072d27925e95e9f37b95d64aa08523adf702f954f0aab3874c9393,2026-02-04,Banco Central,,Aberta,Produto/Serviço,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio impede salário e despesas básicas após muitas tentativas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00550,420,ac24d62f6df710c3ac7a61f5b8ca7d97d76fa2eb00219444dbe64dfe60221fd0,2026-02-04,Ouvidoria,,Aberta,Cobrança Indevida,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Dívida não reconhecida causa negativação severa e desespero.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00585,421,9bcb2a73884abbf68e093930395ce392e43c552a384ee03af412433362da67ab,2026-02-04,Ouvidoria,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Parcela quitada reapareceu em duplicidade com pedido de estorno.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00163,422,e96370f85cc2fe4676e46afc57355c77953f7321f5b61d284071d3337532bf18,2026-02-04,SAC,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Alta,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Tarifa incompatível com pacote isento e identificador pessoal exposto.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00278,423,1129cba429705ef8785c4bbd1181b44a627ce7ecc269bfb08446976a506eec8a,2026-02-04,SAC,,Aberta,Cobrança Indevida,Não Identificado,Crítico,Crítica,Alto,false,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Parcelas duplicadas recorrentes persistem após inúmeras tentativas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00407,424,77c3c0c3cfd664dd8227973b3d3f6803bd9f2d191751044332e38fa86d12d51a,2026-02-05,Ouvidoria,Conta Corrente,Em análise,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Transferência noturna não reconhecida indica invasão de conta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00370,425,36ed03b16d1397b966804377d9dd16c9f4d7faf11e6d3f65465fe16152dfd087,2026-02-05,Ouvidoria,Empréstimo,Aberta,Fraude/Segurança,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Empréstimo não autorizado após aparente acesso indevido.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00452,426,bddd4482e307ad4e15b9f22c6bad7dfa96068f2dd9f09246fa4f3faecb666358,2026-02-05,Redes Sociais,,Aberta,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências fraudulentas zeraram saldo e ameaçam subsistência familiar.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00170,427,d131cb00941302815ff9b951069f5b81e7b9f40cd2816f01935c9751db23d797,2026-02-05,Redes Sociais,Conta Corrente,Em análise,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências não reconhecidas com identidade exposta e escalada pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00193,428,379e7f151c59a6b9a62063a04c00e65175d2146d013651e0e71566d5eec01045,2026-02-06,Banco Central,Investimentos,Em análise,Cobrança Indevida,Investimentos,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Taxa após encerramento recebida por regulador e ameaça de exposição pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00462,429,3a7c09ad485b16aacf3f6f73ee93fb8b4e3737bf94999845d3bbdb3dbf1826e2,2026-02-06,Banco Central,Conta Corrente,Em análise,Cobrança Indevida,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Canal regulador e vulnerabilidade financeira exigem tratamento crítico.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00329,430,1bce9b6bc34162710793c06c07c2e0910aaf18375a52abb950ddd46d55fe7ef7,2026-02-06,Ouvidoria,Empréstimo,Resolvida,Cancelamento,Empréstimo,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Três tentativas de cancelar empréstimo falharam por pendência sistêmica.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00411,431,17a3e1af0d7d9dc825b494d0a8e1109b0d15645646cccaf4d9022a36275848d8,2026-02-06,Redes Sociais,,Em análise,Atendimento,Não Identificado,Negativo,Média,Alto,false,false,false,false,false,false,false,true,true,70,priority_requested,POL-SAC-001@2.0,Tratamento desrespeitoso por funcionário relatado em rede social.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00396,432,9ff306a6c030c1dc7a6f8e1bb340a2a6d900787df1ac648910ebb7df6c755ca4,2026-02-06,Redes Sociais,Empréstimo,Resolvida,Cobrança Indevida,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Parcelas continuam após quitação com alto prejuízo e escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00584,433,61c3278977f3a4fbc193a54238492b9e3bc4e941b115b64354b8d8dedcb5def8,2026-02-06,SAC,Empréstimo,Resolvida,Atendimento,Empréstimo,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Central e chat falharam no atendimento de renegociação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
